33;Féminin;Féminin;;Blanc-Caucasien;;Université du Québec à Trois-Rivières;;Premier cycle (Baccalauréat, Certificat);Temps plein;Autres;Traduction;Complètement à distance (en ligne);Je n'ai pas d'emploi;Conjoint de fait;Non;;Non;;;Non;;2;2;2;1;1;4;2;2;2;1;1;4;4;4;4;3;3;3;2;3;2;2;3;3;4;2;2;2;1;3;3;1;4;5;4;4;4;4;4;4;4;5;5;3;3;3;3;3;3;3;3;3;2;7;7;3;7;1;0;8;5;1;6;5;2;7;3;0;7;4;3;8;7;1;7;2;0;7;3;0;6;6;6;6;1;La plupart du temps;Pas tout à fait autant;Oui, très nettement et c’est plutôt grave;Pas tout à fait autant maintenant;Très souvent;La plupart du temps;Habituellement;Parfois;Parfois;Je n’y accorde pas autant d’attention que je le devrais;Pas beaucoup;Plutôt moins qu’avant;Assez souvent;Parfois;Je me suis inscrite au cours à distance avant le début de la pandémie. Depuis le début de cette dernière, il y a plus de de cours synchrones à l'aide de zoom ce qui nécessite une plus grande organisation et plus de temps. ;2;1;1;5;5;4;Mon niveau de procrastination a diminué (je m'y prends plus à l'avance pour réaliser mes tâches)
25;Féminin;Féminin;;Blanc-Caucasien;;Université du Québec à Trois-Rivières;;Deuxième cycle (Maîtrise ou DESS);Temps plein;Sciences gestion/administratives;;Complètement à distance (en ligne);Je n'ai pas d'emploi;Célibataire;Non;;Non;;;Oui;J'ai de la difficulté à gérer mon temps., J'ai de la difficulté à bien préparer mes examens., J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).;2;3;2;4;2;3;2;3;2;2;2;5;5;5;5;5;3;5;5;2;5;5;5;5;5;5;3;2;3;4;5;3;2;5;2;2;4;3;4;5;5;3;3;3;4;3;2;2;4;3;3;3;2;7;6;1;5;6;0;4;6;3;8;6;7;7;5;1;8;6;3;7;6;4;8;1;1;8;4;2;7;7;7;7;6;La plupart du temps;Pas tout à fait autant;Oui, mais ce n’est pas trop grave;Autant que par le passé;Assez souvent;La plupart du temps;Habituellement;Parfois;Parfois;Je n’y accorde pas autant d’attention que je le devrais;Pas beaucoup;Plutôt moins qu’avant;Pas très souvent;Souvent;C'est difficile de rester concentrés, surtout pendant les séances de cours Zoom. La machine a café n'est pas très loin, c'est facile de perdre le fil en se laissant distraire par notre environnement contrairement à lorsque nous sommes en classe.;4;2;4;2;2;4;Mon niveau de procrastination s'est empiré beaucoup, je m'y prends beaucoup plus à la dernière minute.
25;Féminin;Féminin;;Blanc-Caucasien;;Université du Québec à Trois-Rivières;;Premier cycle (Baccalauréat, Certificat);Temps plein;Sciences humaines/sociales;;Complètement à distance (en ligne);0-5 heures;Conjoint de fait;Non;;Oui;TDA/H;;Oui;J'ai de la difficulté à bien préparer mes examens., J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études., J'ai de la difficulté à prendre de bonnes notes de cours., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).;3;3;3;4;3;3;3;4;3;1;1;4;4;4;3;3;4;4;3;3;3;2;2;3;2;3;2;2;2;2;3;4;4;4;5;4;3;4;4;5;5;4;4;3;2;3;4;4;4;3;3;3;3;6;4;3;7;4;5;7;2;2;6;4;5;7;6;5;7;4;2;5;3;5;7;6;7;6;2;3;5;5;5;4;6;De temps en temps;Pas tout à fait autant;Pas du tout;Pas tout à fait autant maintenant;Seulement à l’occasion;La plupart du temps;Habituellement;Très souvent;Jamais;Je n’y accorde pas autant d’attention que je le devrais;Oui, beaucoup;Bien moins qu’avant;Jamais;Souvent;j'ai plus de temps vu que je n'ai pas à faire 30min de route 2 fois par jour, mais je trouve que c'est difficile de se concentrer pendant tout le cours en ligne..ma prise de notes est moins efficace et souvent je vais voir d'autres sites internet en même temps que le cours. Je suis trop multi-tâche et je perds facilement le fil des explications, c'est comme abstrait. j'ai aussi plus de difficulté à me souvenir des remises ou de réunions d'équipe;5;4;2;2;2;3;Mon niveau de procrastination s'est empiré quelque peu, je m'y prends plus à la dernière minute.
64;Masculin;Masculin;;Blanc-Caucasien;;Université du Québec à Trois-Rivières;;Premier cycle (Baccalauréat, Certificat);Temps partiel;Sciences humaines/sociales;;Complètement à distance (en ligne);Je n'ai pas d'emploi;Conjoint de fait;Non;;Non;;;Oui;J'ai de la difficulté à gérer mon temps., J'ai de la difficulté à bien préparer mes examens., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).;3;3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;3;5;3;5;4;3;4;5;3;3;1;3;3;3;3;3;6;2;2;1;1;3;3;3;3;3;2;1;1;2;1;1;2;2;2;5;4;0;4;6;4;4;4;4;8;4;0;4;4;0;8;8;0;4;0;0;1;8;0;4;2;0;4;4;4;1;1;De temps en temps;Pas tout à fait autant;Un peu, mais cela ne m’inquiète pas;Autant que par le passé;Très souvent;Pas souvent;Pas souvent;Très souvent;Assez souvent;Il se peut que je n’y fasse pas autant attention;Pas beaucoup;Presque jamais;Pas très souvent;Souvent;La constante lecture de documents sur un écran d'ordinateur;3;1;1;5;5;5;Mon niveau de procrastination a diminué (je m'y prends plus à l'avance pour réaliser mes tâches)
36;Masculin;Masculin;;Originaire du Moyen-Orient;;Université du Québec à Trois-Rivières;;Troisième cycle (Doctorat);Temps plein;Sciences gestion/administratives;;Complètement à distance (en ligne);Je n'ai pas d'emploi;Marié(e);Oui;1;Non;;;Non;J'ai de la difficulté à gérer mon temps., J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).;2;1;3;3;4;3;2;2;1;1;1;5;5;5;4;5;4;5;3;3;5;3;3;4;4;5;4;4;3;2;4;3;3;5;3;3;5;4;3;5;6;5;6;4;3;3;4;4;4;3;4;4;4;6;8;0;8;8;1;8;0;2;7;8;2;8;8;0;8;5;2;8;8;1;8;4;0;8;2;0;6;6;5;6;2;De temps en temps;Tout à fait autant;Pas du tout;Autant que par le passé;Seulement à l’occasion;Parfois;Oui, tout à fait;Parfois;Parfois;J’y prête autant d’attention que par le passé;Jamais;Autant qu’avant;Jamais;Souvent;je bouge moins surtout en hiver, je dois me motiver beaucoup plus qu'avant, je dois être beaucoup plus organisé et planifier mieux, je dois savoir gérer les périodes d'études en fonction de ma famille (surtout quand ma fille est à la maison);4;2;2;2;4;5;Mon niveau de procrastination s'est empiré quelque peu, je m'y prends plus à la dernière minute.
24;Féminin;Féminin;;Blanc-Caucasien;;Université du Québec à Trois-Rivières;;Premier cycle (Baccalauréat, Certificat);Temps partiel;Sciences humaines/sociales;;Partiellement à distance (en ligne);26 heures et plus;Célibataire;Non;;Non;;;Oui;J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).;5;5;5;2;4;5;5;4;4;1;1;5;5;3;5;4;2;2;4;5;4;4;4;2;2;2;3;5;5;3;4;5;5;6;6;6;5;5;6;6;5;4;4;4;2;3;3;4;4;3;3;3;4;2;1;8;8;1;8;8;1;5;0;0;4;8;0;8;8;0;6;0;0;6;8;0;8;6;0;4;4;3;4;5;2;La plupart du temps;Un peu seulement;Oui, mais ce n’est pas trop grave;Pas tout à fait autant maintenant;Assez souvent;Pas souvent;Pas souvent;Très souvent;Parfois;J’y prête autant d’attention que par le passé;Oui, beaucoup;Plutôt moins qu’avant;Pas très souvent;Parfois;Difficulté de concentration durant les cours plus élevée.;5;3;4;1;1;3;Mon niveau de procrastination s'est empiré beaucoup, je m'y prends beaucoup plus à la dernière minute.
50;Féminin;Féminin;;Blanc-Caucasien;;Université du Québec à Trois-Rivières;;Premier cycle (Baccalauréat, Certificat);Temps partiel;Sciences santés;;Complètement à distance (en ligne);;Conjoint de fait;Non;;Non;;;Non;;3;3;2;1;2;2;3;2;2;2;1;4;4;4;5;2;4;4;5;5;4;4;4;4;5;4;3;4;4;5;4;4;3;5;5;3;3;3;3;3;5;6;4;3;3;2;3;3;2;3;4;4;2;7;4;5;7;5;0;6;5;2;7;4;2;8;4;0;7;1;0;8;0;1;8;0;1;7;0;1;6;2;5;7;7;Très souvent;Pas tout à fait autant;Oui, mais ce n’est pas trop grave;Autant que par le passé;Assez souvent;La plupart du temps;Habituellement;Pas du tout;Parfois;J’y prête autant d’attention que par le passé;Assez;Autant qu’avant;Pas très souvent;Parfois;Pas de changement je travaille presque à temps complet de nuit et les cours en ligne me permettent de sauver du temps surtout de sommeil;1;1;1;4;5;5;Mon niveau de procrastination est demeuré le même que lors des enseignements en présentiel.
20;Féminin;Féminin;;Blanc-Caucasien;;Université du Québec à Trois-Rivières;;Premier cycle (Baccalauréat, Certificat);Temps plein;Autres;Loisirs culture et tourisme;Complètement à distance (en ligne);Je n'ai pas d'emploi;Célibataire;Non;;Non;;;Oui;J'ai de la difficulté à bien préparer mes examens., J'ai de la difficulté à effectuer des recherches documentaires., J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études., J'ai de la difficulté à prendre de bonnes notes de cours., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).;3;3;1;2;1;3;3;2;1;1;1;5;3;2;3;2;3;3;3;2;2;3;1;1;1;1;2;1;1;1;1;2;5;5;2;3;3;1;2;4;4;3;4;2;3;2;4;4;3;4;4;3;4;5;2;7;7;2;4;8;0;4;3;2;6;4;5;2;6;2;1;5;2;5;5;4;3;4;0;3;5;3;3;1;4;Très souvent;Pas tout à fait autant;Pas du tout;Pas tout à fait autant maintenant;Assez souvent;Parfois;Pas souvent;Presque toujours;Jamais;Je ne m’y intéresse plus du tout;Pas beaucoup;Bien moins qu’avant;Jamais;Parfois;Beaucoup plus dépressive, moins de joie de vivre, tout est beaucoup plus difficile à faire qu'avant, manque d'enthousiasme envers des choses que j'aimais avant;5;5;3;1;1;3;Mon niveau de procrastination s'est empiré quelque peu, je m'y prends plus à la dernière minute.
32;Féminin;Autre (spécifier ci-dessous);Fluide;Autre (spécifiez ci-dessous);Métissage ;Université Laval;;Deuxième cycle (Maîtrise ou DESS);Temps partiel;Sciences gestion/administratives;;Complètement à distance (en ligne);26 heures et plus;Célibataire;Non;;Non;;;Non;;4;3;2;2;4;4;1;4;1;1;1;5;5;4;5;5;5;5;4;4;4;2;2;1;4;4;3;2;5;2;5;5;5;5;3;5;3;1;2;4;2;6;4;3;1;2;4;4;4;2;4;3;3;6;3;3;7;7;4;7;8;7;8;4;6;8;8;0;5;8;3;5;1;6;8;1;2;7;8;7;1;2;3;1;3;Très souvent;Un peu seulement;Oui, mais ce n’est pas trop grave;Vraiment moins qu’avant;Assez souvent;Parfois;Pas souvent;Parfois;Jamais;Il se peut que je n’y fasse pas autant attention;Assez;Bien moins qu’avant;Jamais;Très rarement;J'ai fait mes études au premier cycle à distance aussi, donc peu de changement. Mais les travaux d'équipes sont plus pénibles depuis le début de la session A20.;2;1;1;4;5;5;Mon niveau de procrastination a diminué (je m'y prends plus à l'avance pour réaliser mes tâches)
22;Masculin;Masculin;;Blanc-Caucasien;;Université Concordia;;Deuxième cycle (Maîtrise ou DESS);Temps plein;Sciences humaines/sociales;;Complètement à distance (en ligne);6-10 heures;Célibataire;Non;;Oui;TDA/H;;Oui;J'ai de la difficulté à bien préparer mes examens., J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).;1;2;1;2;1;2;2;2;1;1;1;1;3;4;3;4;5;4;5;2;2;1;1;2;1;4;1;1;4;1;5;4;6;2;2;6;6;6;5;6;6;4;5;4;3;3;4;4;4;4;4;3;4;7;6;3;5;8;0;6;2;1;8;6;2;7;2;0;2;5;2;5;5;1;5;2;2;6;3;2;7;5;3;6;3;Jamais;Tout à fait autant;Un peu, mais cela ne m’inquiète pas;Autant que par le passé;De temps en temps mais pas trop souvent;La plupart du temps;Habituellement;Parfois;Jamais;Je n’y accorde pas autant d’attention que je le devrais;Oui, beaucoup;Autant qu’avant;Jamais;Souvent;Les relations plus limitées avec mes paires et la fatigue d’être toujours devant un écran continuellement pour les études, les travaux, les loisirs, etc.;4;2;1;4;4;4;Mon niveau de procrastination s'est empiré quelque peu, je m'y prends plus à la dernière minute.
18;Féminin;Féminin;;Blanc-Caucasien;;Autres (spécifier ci-dessous);Collège de Rosemont;Cégep;Temps plein;Sciences santés;;Partiellement à distance (en ligne);11-15 heures;Célibataire;Non;;Non;;;Oui;J'ai de la difficulté à bien préparer mes examens., J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).;2;4;2;4;4;4;5;4;2;1;1;3;3;3;3;2;4;3;1;1;2;1;5;2;2;2;4;2;5;5;5;4;3;6;2;2;4;2;2;5;4;4;4;4;3;2;4;4;4;3;2;3;3;5;3;6;3;1;3;8;5;1;4;2;2;5;1;3;7;4;2;6;2;7;6;0;1;2;8;4;5;6;6;6;7;Très souvent;Pas tout à fait autant;Pas du tout;Autant que par le passé;De temps en temps mais pas trop souvent;Parfois;Oui, tout à fait;Pas du tout;Jamais;J’y prête autant d’attention que par le passé;Jamais;Autant qu’avant;Jamais;Souvent;Être seule plus souvent c’est difficile, la maison est tranquille. Par contre, j’apprécie plus les fois où je me rends à l’école.;5;4;2;2;2;5;Mon niveau de procrastination est demeuré le même que lors des enseignements en présentiel.
21;Féminin;Féminin;;Blanc-Caucasien;;Université Laval;;Premier cycle (Baccalauréat, Certificat);Temps plein;Sciences humaines/sociales;;Complètement à distance (en ligne);6-10 heures;Célibataire;Non;;Non;;;Non;;1;1;2;1;1;1;1;1;1;1;1;5;5;5;4;5;5;5;5;4;5;4;5;4;5;4;5;5;5;2;3;2;4;6;5;5;6;3;5;6;4;6;6;4;4;4;3;4;4;3;4;4;4;8;8;2;8;7;1;6;8;2;8;8;1;8;8;1;7;8;3;6;8;1;8;8;2;5;8;1;7;7;7;7;6;La plupart du temps;Un peu seulement;Oui, très nettement et c’est plutôt grave;Pas tout à fait autant maintenant;Très souvent;Parfois;Pas souvent;Pas du tout;Parfois;Je ne m’y intéresse plus du tout;Jamais;Autant qu’avant;Vraiment très souvent;Souvent;Moins de stress, car plus de temps pour les travaux ;2;1;1;5;5;5;Mon niveau de procrastination est demeuré le même que lors des enseignements en présentiel.
26;Masculin;Masculin;;Blanc-Caucasien;;Université Laval;;Deuxième cycle (Maîtrise ou DESS);Temps partiel;Autres;Sciences de l'éducation;Complètement à distance (en ligne);26 heures et plus;Célibataire;Non;0;Non;;;Non;;3;1;1;3;4;3;3;4;2;1;1;4;3;2;2;2;4;2;2;3;1;1;2;2;2;2;2;2;2;2;3;5;5;5;4;6;6;5;5;5;5;5;6;4;3;3;4;4;4;4;3;4;4;6;4;0;7;0;1;7;0;0;6;4;1;6;1;1;7;0;1;6;4;5;7;0;1;7;0;0;5;5;5;6;3;De temps en temps;Tout à fait autant;Pas du tout;Autant que par le passé;De temps en temps mais pas trop souvent;La plupart du temps;Oui, tout à fait;Pas du tout;Jamais;J’y prête autant d’attention que par le passé;Pas beaucoup;Autant qu’avant;Jamais;Souvent;"Moins de présence ""en direct"" lorsque le cours est enregistré.";4;2;1;1;3;4;Mon niveau de procrastination est demeuré le même que lors des enseignements en présentiel.
24;Féminin;Féminin;;Blanc-Caucasien;;Université du Québec à Montréal;;Premier cycle (Baccalauréat, Certificat);Temps plein;Sciences humaines/sociales;;Complètement à distance (en ligne);6-10 heures;Célibataire;Non;;Non;;;Oui;J'ai de la difficulté à gérer mon temps., J'ai de la difficulté à bien préparer mes examens., J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).;3;4;4;4;3;4;4;4;4;3;5;4;3;4;4;3;3;4;4;4;3;5;5;4;4;4;4;4;5;5;4;4;4;5;4;3;3;3;4;2;2;3;3;2;2;2;1;2;2;2;2;3;2;2;3;6;4;4;7;5;4;6;3;2;7;5;6;6;4;4;5;2;0;5;5;4;7;4;7;8;4;4;4;2;2;Très souvent;Presque pas du tout;Un peu, mais cela ne m’inquiète pas;Vraiment moins qu’avant;Assez souvent;Pas souvent;Habituellement;Presque toujours;Parfois;Je n’y accorde pas autant d’attention que je le devrais;Jamais;Presque jamais;Pas très souvent;Parfois;Je me sens isolée et je n'ai plus l'occasion d'avoir les échanges que j'aimais à l'université. ;5;5;4;2;2;4;Mon niveau de procrastination s'est empiré beaucoup, je m'y prends beaucoup plus à la dernière minute.
19;Féminin;Féminin;;Blanc-Caucasien;;Autres (spécifier ci-dessous);Cégep de St-jerome;Cégep;Temps plein;Sciences humaines/sociales;;Complètement à distance (en ligne);Je n'ai pas d'emploi;Célibataire;Non;;Non;;;Oui;J'ai de la difficulté à gérer mon temps., J'ai de la difficulté à bien préparer mes examens., J'ai de la difficulté à effectuer des recherches documentaires., J'ai de la difficulté en français (rédaction, lecture ou communication)., J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).;4;4;4;4;5;5;5;5;5;3;1;4;4;2;1;1;1;1;4;4;4;4;5;5;5;2;5;4;1;4;5;2;6;6;6;6;6;2;6;6;2;3;6;4;4;2;4;4;4;4;4;4;4;3;0;1;1;0;0;8;3;1;6;1;8;8;6;7;8;2;1;0;0;8;8;0;4;8;6;3;2;3;4;5;4;De temps en temps;Pas tout à fait autant;Un peu, mais cela ne m’inquiète pas;Autant que par le passé;De temps en temps mais pas trop souvent;La plupart du temps;Habituellement;Parfois;Parfois;J’y prête autant d’attention que par le passé;Oui, beaucoup;Plutôt moins qu’avant;Pas très souvent;Souvent;Baisse de la motivation a faire mes taches scolaires ( devoirs, cours, revision) ;5;4;5;5;1;2;Mon niveau de procrastination s'est empiré beaucoup, je m'y prends beaucoup plus à la dernière minute.
26;Féminin;Féminin;;Blanc-Caucasien;;Université de Sherbrooke;;Premier cycle (Baccalauréat, Certificat);Temps plein;Sciences pures;;Partiellement à distance (en ligne);0-5 heures;Célibataire;Non;;Non;;;Oui;J'ai de la difficulté à gérer mon temps., J'ai de la difficulté à bien préparer mes examens., J'ai de la difficulté à prendre de bonnes notes de cours., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).;4;2;1;5;5;4;5;5;4;4;3;5;5;5;5;5;5;5;5;5;5;4;5;2;3;5;3;3;5;2;5;4;5;6;6;5;5;5;6;6;5;6;6;3;3;3;3;4;4;4;3;4;4;8;0;5;7;8;0;8;4;2;8;0;2;8;6;0;8;7;0;8;2;0;8;8;0;7;0;0;7;5;7;5;5;Très souvent;Tout à fait autant;Un peu, mais cela ne m’inquiète pas;Autant que par le passé;Assez souvent;La plupart du temps;Habituellement;Pas du tout;Parfois;Il se peut que je n’y fasse pas autant attention;Pas beaucoup;Autant qu’avant;Jamais;Souvent;Mon université est encore en présentiel donc il n'y a pas de changements pour moi;3;3;3;3;3;3;Mon niveau de procrastination s'est empiré quelque peu, je m'y prends plus à la dernière minute.
22;Féminin;Féminin;;Blanc-Caucasien;;Autres (spécifier ci-dessous);Université d’Ottawa;Premier cycle (Baccalauréat, Certificat);Temps plein;Sciences humaines/sociales;;Complètement à distance (en ligne);11-15 heures;Célibataire;Non;;Non;;;Non;;1;2;3;2;2;2;3;2;2;1;1;4;4;5;4;5;4;4;3;5;4;4;5;4;5;4;5;4;5;3;4;3;3;4;3;2;3;3;4;2;2;4;4;3;2;2;2;2;3;3;2;2;3;5;7;5;8;8;2;6;6;4;6;6;6;8;8;3;6;5;2;6;8;5;6;7;4;5;2;4;4;2;3;2;2;Très souvent;Pas tout à fait autant;Oui, mais ce n’est pas trop grave;Pas tout à fait autant maintenant;Assez souvent;Pas souvent;Pas souvent;Parfois;Parfois;Je n’y accorde pas autant d’attention que je le devrais;Oui, beaucoup;Bien moins qu’avant;Assez souvent;Souvent;"Il est difficile de séparer le temps d’étude et le temps « a ne rien faire ». Avec l’école en personne, il était plus facile de savoir le temps qu’on accordait à nos cours en personne et à notre étude à la maison. Là, tout se fait à la maison. Non seulement j’ai l’impression de tout le temps devoir faire quelque chose relatif à l’école... car je suis tout le temps à la maison, donc « à l’école » du même coup. Mais aussi, je trouve difficile de savoir quel est mon temps d’étude « hors classe »  pour un cours. 
La routine de vie a changé également. L’enseignement à distance est difficile. 
Un avantage serait le temps de déplacement que j’évite. ";4;5;5;4;3;5;Mon niveau de procrastination a diminué (je m'y prends plus à l'avance pour réaliser mes tâches)
21;Féminin;Féminin;;Blanc-Caucasien;;Université Laval;;Premier cycle (Baccalauréat, Certificat);Temps plein;Sciences humaines/sociales;;Complètement à distance (en ligne);11-15 heures;Célibataire;Non;;Non;;;Non;;2;1;3;2;1;2;1;1;4;2;1;5;5;5;4;5;5;5;5;5;5;4;5;5;5;5;4;4;5;4;4;4;5;6;5;5;5;5;4;5;6;6;6;4;3;4;4;4;4;3;4;4;4;6;5;3;8;8;0;8;6;2;6;6;8;8;8;2;7;8;2;6;6;5;8;8;2;7;6;5;6;6;6;6;4;La plupart du temps;Pas tout à fait autant;Un peu, mais cela ne m’inquiète pas;Autant que par le passé;Très souvent;Parfois;Pas souvent;Pas du tout;Parfois;Il se peut que je n’y fasse pas autant attention;Pas beaucoup;Autant qu’avant;Pas très souvent;Souvent;J'ai moins de motivation à suivre les cours.;4;4;3;4;3;4;Mon niveau de procrastination est demeuré le même que lors des enseignements en présentiel.
24;Féminin;Féminin;;Noir;;Autres (spécifier ci-dessous);Cégep limoilou;Cégep;Temps plein;Sciences santés;;Complètement à distance (en ligne);21-25 heures;Célibataire;Non;;Non;;;Oui;J'ai de la difficulté à gérer mon temps., J'ai de la difficulté en français (rédaction, lecture ou communication)., J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études.;2;3;5;3;2;4;5;4;5;1;1;3;4;5;5;5;5;5;5;5;5;5;5;5;5;1;5;4;4;3;3;6;6;6;5;6;6;6;6;6;6;6;6;4;3;3;3;3;4;4;4;3;3;6;4;6;8;5;7;7;8;8;4;8;8;4;5;6;6;8;8;5;7;6;7;6;6;8;8;8;5;5;6;5;7;De temps en temps;Un peu seulement;Oui, mais ce n’est pas trop grave;Vraiment moins qu’avant;Très souvent;Parfois;Oui, tout à fait;Très souvent;Parfois;Il se peut que je n’y fasse pas autant attention;Assez;Plutôt moins qu’avant;Assez souvent;Parfois;Plus plus de stress, se sentire nulle et incapable, l’impression d’être seule;2;5;5;3;1;1;Mon niveau de procrastination a diminué (je m'y prends plus à l'avance pour réaliser mes tâches)
23;Féminin;Féminin;;Blanc-Caucasien;;Université du Québec à Montréal;;Deuxième cycle (Maîtrise ou DESS);Temps partiel;Sciences humaines/sociales;;Complètement à distance (en ligne);26 heures et plus;Conjoint de fait;Non;;Non;;;Non;;2;2;2;3;2;3;4;3;2;1;1;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;4;4;4;5;5;4;4;4;3;3;3;3;5;5;3;2;3;3;3;3;3;3;3;3;4;2;6;6;4;5;5;4;5;3;4;6;6;6;3;5;6;6;4;3;6;5;3;4;6;5;6;2;2;2;4;5;La plupart du temps;Tout à fait autant;Oui, mais ce n’est pas trop grave;Pas tout à fait autant maintenant;Très souvent;Parfois;Pas souvent;Très souvent;Assez souvent;J’y prête autant d’attention que par le passé;Pas beaucoup;Plutôt moins qu’avant;Pas très souvent;Parfois;Stress, difficultés d'attention, baisse de motivation, solitude ;5;5;5;1;1;2;Mon niveau de procrastination s'est empiré quelque peu, je m'y prends plus à la dernière minute.
25;Masculin;Masculin;;Blanc-Caucasien;;Université du Québec à Rimouski;;Deuxième cycle (Maîtrise ou DESS);Temps plein;Autres;Géographie (sciences naturelles, environnementales et sociales);Partiellement à distance (en ligne);6-10 heures;Célibataire;Non;;Non;;;Non;;2;2;3;3;2;4;3;3;4;1;1;5;5;4;4;5;4;4;4;2;3;2;2;2;4;3;2;2;1;3;3;5;5;5;5;4;6;4;4;6;5;4;5;3;2;4;3;3;3;3;3;3;4;7;6;5;8;8;0;7;3;0;8;6;5;6;4;0;8;4;1;8;6;1;7;5;0;4;3;0;7;6;6;7;7;De temps en temps;Tout à fait autant;Un peu, mais cela ne m’inquiète pas;Autant que par le passé;Assez souvent;La plupart du temps;Habituellement;Parfois;Jamais;J’y prête autant d’attention que par le passé;Jamais;Autant qu’avant;Jamais;Souvent;Peu de changement, sauf la diminution des contacts fréquents avec les collègues.;1;1;3;2;3;3;Mon niveau de procrastination s'est empiré quelque peu, je m'y prends plus à la dernière minute.
18;Féminin;Féminin;;Blanc-Caucasien;;Autres (spécifier ci-dessous);Cégep de Thetford;Cégep;Temps plein;Autres;Technique d'éducation spécialisée  ;Complètement à distance (en ligne);11-15 heures;Célibataire;Non;;Non;;;Oui;J'ai de la difficulté en français (rédaction, lecture ou communication).;2;2;4;2;2;3;2;2;2;2;2;5;5;5;4;4;2;2;4;5;5;5;4;4;5;5;3;4;3;5;4;4;3;4;2;3;3;4;3;3;3;5;5;3;2;3;3;3;3;3;3;3;3;5;6;6;7;8;2;8;8;3;4;6;4;7;8;2;7;8;2;7;5;3;7;8;3;7;4;3;6;5;6;6;5;La plupart du temps;Pas tout à fait autant;Un peu, mais cela ne m’inquiète pas;Autant que par le passé;De temps en temps mais pas trop souvent;La plupart du temps;Pas souvent;Parfois;Assez souvent;Il se peut que je n’y fasse pas autant attention;Pas beaucoup;Plutôt moins qu’avant;Assez souvent;Peu souvent;Plus de stress;4;2;5;4;3;4;Mon niveau de procrastination est demeuré le même que lors des enseignements en présentiel.
21;Féminin;Féminin;;Blanc-Caucasien;;Université du Québec à Chicoutimi;;Premier cycle (Baccalauréat, Certificat);Temps plein;Sciences humaines/sociales;;Complètement à distance (en ligne);11-15 heures;Célibataire;Non;;Non;;;Oui;J'ai de la difficulté à gérer mon temps., J'ai de la difficulté à bien préparer mes examens., J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).;4;4;5;5;5;5;3;2;1;1;1;5;5;5;5;5;1;4;4;5;4;5;4;4;3;5;4;5;3;4;4;4;2;6;6;2;3;1;3;5;6;6;5;3;2;3;1;3;3;3;4;4;3;5;7;1;8;0;2;5;8;1;8;6;4;7;8;0;5;8;2;6;8;8;8;1;0;8;8;5;6;5;5;6;4;La plupart du temps;Pas tout à fait autant;Oui, très nettement et c’est plutôt grave;Pas tout à fait autant maintenant;Très souvent;La plupart du temps;Pas souvent;Parfois;Très souvent;Il se peut que je n’y fasse pas autant attention;Assez;Autant qu’avant;Assez souvent;Souvent;L’école en ligne a chamboulé ma routine et rend presque impossible l’instauration d’une nouvelle (avoir une routine est primordial dans ma vie). De plus, je passe le plus clair de mon temps seule dans ma chambre à procrastiner, faire des travaux et travailler (télé-travail). Je ne vois donc personne.;5;4;3;5;4;3;Mon niveau de procrastination s'est empiré quelque peu, je m'y prends plus à la dernière minute.
